Close,High,Low,Open,Volume,MA20,MA60,MA120
27.356931686401367,27.757377325663608,27.189514622939775,27.567334888537374,158210800,26.11820545196533,25.54463437398275,26.87664337158203
27.388608932495117,27.558288902044342,27.28906452408983,27.39992162089463,132169200,26.224740982055664,25.568769709269205,26.861802117029825
27.277748107910156,27.558285135925956,27.160104104572454,27.36598154193185,135485600,26.331590175628662,25.588016192118328,26.846055618921916
26.41803550720215,26.71214810263013,26.25740536621641,26.447447802389142,236511600,26.393313884735107,25.588428624471028,26.820659335454305
26.268718719482422,26.56509247892619,26.06510243487179,26.327541585275206,180872000,26.465368366241456,25.588830439249673,26.79186962445577
26.180484771728516,26.429348347574205,26.16464804579489,26.302654540105202,130102400,26.514425849914552,25.593355909983316,26.767801634470622
25.415788650512695,26.146544261482767,25.39995192710831,26.06283488001765,183249600,26.53448486328125,25.593997351328532,26.732838535308836
25.832075119018555,25.845648962392257,25.112632076959997,25.198602628449553,152426800,26.567586040496828,25.62744607925415,26.701830339431762
25.721216201782227,26.028902620835975,25.637506812779492,25.999490327526974,110467600,26.572165966033936,25.66895929972331,26.67270164489746
26.53568458557129,26.58093188623807,26.130714858130276,26.18953772985619,186698800,26.61758222579956,25.72171910603841,26.64987433751424
26.87278175354004,27.092234787489435,26.415777800939658,26.61486834124818,173183200,26.660254287719727,25.75775737762451,26.630940008163453
26.990427017211914,27.130694683041032,26.888618002966997,26.96780164110825,137148400,26.668484497070313,25.78362903594971,26.612687142690024
26.639751434326172,27.087707249764325,26.54699223563609,26.983635364282005,129930000,26.7019832611084,25.8022668838501,26.592932144800823
26.895401000976562,27.001734039282514,26.49721998554499,26.544730161497384,171212800,26.75648727416992,25.82715549468994,26.576634550094603
26.703102111816406,26.974591098537477,26.678215578215127,26.970065332751478,85553200,26.74821138381958,25.867762343088785,26.560322920481365
26.6533260345459,26.789071375613116,26.605815855601858,26.76192196218493,52185600,26.72325391769409,25.89019339879354,26.54430669148763
